sequence_number,period_display_value,period_number,home_score,coordinate_x,coordinate_y,scoring_play,clock_display_value,team_id,type_id,type_text,away_score,text,score_value,participants_0_athlete_id,participants_1_athlete_id,game_id,away_team_id,away_team_name,away_team_mascot,away_team_abbrev,away_team_name_alt,home_team_id,home_team_name,home_team_mascot,home_team_abbrev,home_team_name_alt,clock_minutes,clock_seconds,half,lag_half,lead_half,game_play_number
242,2nd Quarter,2,29,30,18,FALSE,5:04,20,131,Pullup Jump Shot,32,Courtney Williams misses 18-foot pullup jump shot,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,04,1,1,1,159
244,2nd Quarter,2,31,26,18,TRUE,4:49,8,92,Jump Shot,32,Natalie Achonwa makes 18-foot jumper (Layshia Clarendon assists),2,2529203,2490794,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,49,1,1,1,161
246,2nd Quarter,2,31,7,5,TRUE,4:36,20,92,Jump Shot,34,Courtney Williams makes 18-foot jumper (Odyssey Sims assists),2,2987891,2529047,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,36,1,1,1,162
251,2nd Quarter,2,33,26,0,TRUE,4:17,8,95,Layup Shot,34,Napheesa Collier makes layup (Natalie Achonwa assists),2,3917450,2529203,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,17,1,1,1,164
254,2nd Quarter,2,33,-214748340,-214748365,TRUE,3:57,20,103,Free Throw - Technical,35,Tiffany Hayes makes technical free throw,1,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,57,1,1,1,166
259,2nd Quarter,2,33,39,16,FALSE,3:49,20,131,Pullup Jump Shot,35,Courtney Williams misses 21-foot pullup jump shot,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,49,1,1,1,169
262,2nd Quarter,2,33,20,5,TRUE,3:28,20,134,Driving Jump Shot Bank,37,Tiffany Hayes makes 7-foot two point shot,2,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,28,1,1,1,172
267,2nd Quarter,2,33,28,24,FALSE,3:06,20,92,Jump Shot,37,Tianna Hawkins misses 24-foot three point jumper,0,2490514,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,06,1,1,1,176
273,2nd Quarter,2,33,22,2,FALSE,2:36,8,110,Driving Layup Shot,37,Kayla McBride misses driving layup,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,36,1,1,1,180
276,2nd Quarter,2,33,47,13,FALSE,2:10,20,92,Jump Shot,37,Aari McDonald misses 25-foot three point jumper,0,4066553,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,10,1,1,1,183
279,2nd Quarter,2,33,35,22,FALSE,1:56,8,92,Jump Shot,37,Napheesa Collier misses 24-foot three point jumper,0,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,56,1,1,1,186
283,2nd Quarter,2,33,-214748340,-214748365,TRUE,1:48,20,98,Free Throw - 1 of 2,38,Tiffany Hayes makes free throw 1 of 2,1,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,48,1,1,1,189
284,2nd Quarter,2,33,-214748340,-214748365,TRUE,1:48,20,99,Free Throw - 2 of 2,39,Tiffany Hayes makes free throw 2 of 2,1,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,48,1,1,1,190
285,2nd Quarter,2,33,49,0,FALSE,1:34,8,92,Jump Shot,39,Kayla McBride misses three point jumper,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,34,1,1,1,191
289,2nd Quarter,2,36,48,5,TRUE,1:20,8,92,Jump Shot,39,Kayla McBride makes 23-foot three point jumper (Crystal Dangerfield assists),3,2529205,4066585,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,20,1,1,1,194
292,2nd Quarter,2,36,48,1,FALSE,53.5,8,92,Jump Shot,39,Bridget Carleton misses 23-foot three point jumper,0,3906972,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,53.5,1,1,1,196
294,2nd Quarter,2,38,24,0,TRUE,51.1,8,125,Layup Shot Putback,39,Napheesa Collier makes two point shot,2,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,51.1,1,1,1,198
299,2nd Quarter,2,39,-214748340,-214748365,TRUE,51.1,8,97,Free Throw - 1 of 1,39,Napheesa Collier makes free throw 1 of 1,1,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,51.1,1,1,1,201
300,2nd Quarter,2,39,20,24,FALSE,30.5,20,92,Jump Shot,39,Tiffany Hayes misses 25-foot three point jumper,0,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,30.5,1,1,1,202
304,2nd Quarter,2,40,-214748340,-214748365,TRUE,24.8,8,98,Free Throw - 1 of 2,39,Napheesa Collier makes free throw 1 of 2,1,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,24.8,1,1,1,205
305,2nd Quarter,2,41,-214748340,-214748365,TRUE,24.8,8,99,Free Throw - 2 of 2,39,Napheesa Collier makes free throw 2 of 2,1,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,24.8,1,1,1,206
306,2nd Quarter,2,41,6,16,TRUE,2.1,20,92,Jump Shot,42,Tianna Hawkins makes 25-foot three point jumper (Courtney Williams assists),3,2490514,2987891,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,2.1,1,1,1,207
316,3rd Quarter,3,41,13,13,TRUE,9:35,20,92,Jump Shot,44,Odyssey Sims makes 18-foot jumper (Courtney Williams assists),2,2529047,2987891,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,9,35,2,2,2,212
320,3rd Quarter,3,41,25,2,FALSE,9:12,8,110,Driving Layup Shot,44,Layshia Clarendon misses driving layup,0,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,9,12,2,2,2,214
322,3rd Quarter,3,41,42,12,TRUE,9:06,20,92,Jump Shot,46,Courtney Williams makes 20-foot jumper (Tiffany Hayes assists),2,2987891,1054,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,9,06,2,2,2,216
324,3rd Quarter,3,44,40,20,TRUE,8:40,8,92,Jump Shot,46,Napheesa Collier makes 24-foot three point jumper (Layshia Clarendon assists),3,3917450,2490794,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,40,2,2,2,217
326,3rd Quarter,3,44,44,15,FALSE,8:18,20,92,Jump Shot,46,Tiffany Hayes misses 24-foot three point jumper,0,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,18,2,2,2,218
334,3rd Quarter,3,44,-214748340,-214748365,FALSE,8:02,8,98,Free Throw - 1 of 2,46,Sylvia Fowles misses free throw 1 of 2,0,766,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,02,2,2,2,223
336,3rd Quarter,3,44,-214748340,-214748365,FALSE,8:02,8,99,Free Throw - 2 of 2,46,Sylvia Fowles misses free throw 2 of 2,0,766,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,02,2,2,2,225
338,3rd Quarter,3,44,10,17,TRUE,7:47,20,92,Jump Shot,49,Tiffany Hayes makes 23-foot three point jumper (Courtney Williams assists),3,1054,2987891,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,7,47,2,2,2,227
341,3rd Quarter,3,44,13,20,TRUE,7:17,20,92,Jump Shot,52,Odyssey Sims makes 23-foot three point jumper (Elizabeth Williams assists),3,2529047,2566081,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,7,17,2,2,2,229
344,3rd Quarter,3,44,38,21,FALSE,7:06,8,92,Jump Shot,52,Crystal Dangerfield misses 24-foot three point jumper,0,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,7,06,2,2,2,231
346,3rd Quarter,3,44,43,15,FALSE,6:43,20,92,Jump Shot,52,Odyssey Sims misses 23-foot three point jumper,0,2529047,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,43,2,2,2,233
350,3rd Quarter,3,44,20,24,FALSE,6:27,8,92,Jump Shot,52,Kayla McBride misses 25-foot three point jumper,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,27,2,2,2,235
352,3rd Quarter,3,44,25,5,FALSE,6:10,20,128,Driving Finger Roll Layup,52,Tiffany Hayes misses two point shot,0,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,10,2,2,2,237
356,3rd Quarter,3,45,-214748340,-214748365,TRUE,5:56,8,98,Free Throw - 1 of 2,52,Crystal Dangerfield makes free throw 1 of 2,1,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,56,2,2,2,240
359,3rd Quarter,3,45,-214748340,-214748365,FALSE,5:56,8,99,Free Throw - 2 of 2,52,Crystal Dangerfield misses free throw 2 of 2,0,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,56,2,2,2,242
361,3rd Quarter,3,45,11,18,FALSE,5:39,20,92,Jump Shot,52,Tiffany Hayes misses 23-foot three point jumper,0,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,39,2,2,2,244
363,3rd Quarter,3,45,2,5,FALSE,5:27,8,92,Jump Shot,52,Kayla McBride misses 24-foot three point jumper,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,27,2,2,2,246
365,3rd Quarter,3,45,23,5,TRUE,5:11,20,144,Driving Floating Jump Shot,54,Tiffany Hayes makes 6-foot driving floating jump shot,2,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,11,2,2,2,248
366,3rd Quarter,3,48,10,20,TRUE,4:55,8,92,Jump Shot,54,Kayla McBride makes 25-foot three point jumper (Bridget Carleton assists),3,2529205,3906972,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,55,2,2,2,249
368,3rd Quarter,3,48,25,0,TRUE,4:38,20,110,Driving Layup Shot,56,Tiffany Hayes makes driving layup,2,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,38,2,2,2,250
375,3rd Quarter,3,48,-214748340,-214748365,TRUE,4:38,20,97,Free Throw - 1 of 1,57,Tiffany Hayes makes free throw 1 of 1,1,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,38,2,2,2,254
376,3rd Quarter,3,48,23,13,FALSE,4:25,8,92,Jump Shot,57,Aari McDonald blocks Crystal Dangerfield 's 13-foot jumper,0,4066585,4066553,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,25,2,2,2,255
381,3rd Quarter,3,48,23,9,FALSE,4:11,20,144,Driving Floating Jump Shot,57,Tiffany Hayes misses driving floating jump shot,0,1054,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,11,2,2,2,258
384,3rd Quarter,3,50,26,2,TRUE,4:01,8,141,Cutting Layup Shot,57,Kayla McBride makes 2-foot layup (Crystal Dangerfield assists),2,2529205,4066585,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,01,2,2,2,260
389,3rd Quarter,3,53,39,19,TRUE,3:34,8,92,Jump Shot,57,Kayla McBride makes 24-foot three point jumper (Crystal Dangerfield assists),3,2529205,4066585,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,34,2,2,2,263
391,3rd Quarter,3,53,47,10,TRUE,3:20,20,92,Jump Shot,60,Aari McDonald makes 24-foot three point jumper (Cheyenne Parker assists),3,4066553,2529458,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,20,2,2,2,264
396,3rd Quarter,3,53,45,12,FALSE,2:46,20,92,Jump Shot,60,Cheyenne Parker misses 24-foot three point jumper,0,2529458,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,46,2,2,2,267
398,3rd Quarter,3,53,25,5,FALSE,2:41,20,125,Layup Shot Putback,60,Courtney Williams misses two point shot,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,41,2,2,2,269
404,3rd Quarter,3,54,-214748340,-214748365,TRUE,2:30,8,98,Free Throw - 1 of 2,60,Crystal Dangerfield makes free throw 1 of 2,1,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,30,2,2,2,273
405,3rd Quarter,3,55,-214748340,-214748365,TRUE,2:30,8,99,Free Throw - 2 of 2,60,Crystal Dangerfield makes free throw 2 of 2,1,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,30,2,2,2,274
408,3rd Quarter,3,55,-214748340,-214748365,TRUE,2:17,20,98,Free Throw - 1 of 2,61,Courtney Williams makes free throw 1 of 2,1,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,17,2,2,2,276
413,3rd Quarter,3,55,-214748340,-214748365,FALSE,2:17,20,99,Free Throw - 2 of 2,61,Courtney Williams misses free throw 2 of 2,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,17,2,2,2,279
415,3rd Quarter,3,57,26,6,TRUE,2:06,8,110,Driving Layup Shot,61,Layshia Clarendon makes driving layup,2,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,06,2,2,2,281
416,3rd Quarter,3,57,49,2,TRUE,1:46,20,92,Jump Shot,64,Crystal Bradford makes 24-foot three point jumper (Cheyenne Parker assists),3,2591976,2529458,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,46,2,2,2,282
419,3rd Quarter,3,57,28,3,FALSE,1:18,20,92,Jump Shot,64,Cheyenne Parker misses 5-foot jumper,0,2529458,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,18,2,2,2,284
421,3rd Quarter,3,59,32,6,TRUE,1:04,8,110,Driving Layup Shot,64,Layshia Clarendon makes driving layup,2,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,04,2,2,2,286
422,3rd Quarter,3,59,1,-1,FALSE,49.5,20,92,Jump Shot,64,Crystal Bradford misses 24-foot three point jumper,0,2591976,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,49.5,2,2,2,287
426,3rd Quarter,3,59,-214748340,-214748365,TRUE,47.6,20,98,Free Throw - 1 of 2,65,Cheyenne Parker makes free throw 1 of 2,1,2529458,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,47.6,2,2,2,290
429,3rd Quarter,3,59,-214748340,-214748365,FALSE,47.6,20,99,Free Throw - 2 of 2,65,Cheyenne Parker misses free throw 2 of 2,0,2529458,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,47.6,2,2,2,292
431,3rd Quarter,3,61,25,1,TRUE,34.4,8,95,Layup Shot,65,Layshia Clarendon makes layup,2,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,34.4,2,2,2,294
432,3rd Quarter,3,61,48,0,TRUE,23.9,20,92,Jump Shot,68,Crystal Bradford makes three point jumper (Cheyenne Parker assists),3,2591976,2529458,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,23.9,2,2,2,295
434,3rd Quarter,3,61,3,7,FALSE,6.3,8,92,Jump Shot,68,Bridget Carleton misses 23-foot three point jumper,0,3906972,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,6.3,2,2,2,296
438,3rd Quarter,3,62,-214748340,-214748365,TRUE,2.7,8,98,Free Throw - 1 of 2,68,Layshia Clarendon makes free throw 1 of 2,1,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,2.7,2,2,2,299
441,3rd Quarter,3,63,-214748340,-214748365,TRUE,2.7,8,99,Free Throw - 2 of 2,68,Layshia Clarendon makes free throw 2 of 2,1,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,2.7,2,2,2,301
442,3rd Quarter,3,63,34,51,FALSE,0.0,20,92,Jump Shot,68,Aari McDonald misses 52-foot three point jumper,0,4066553,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,0,0.0,2,2,2,302
460,4th Quarter,4,63,4,13,FALSE,9:06,8,92,Jump Shot,68,Rachel Banham misses 25-foot three point jumper,0,2566186,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,9,06,2,2,2,311
462,4th Quarter,4,63,10,17,FALSE,8:51,20,92,Jump Shot,68,Aari McDonald misses 23-foot three point jumper,0,4066553,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,51,2,2,2,313
467,4th Quarter,4,63,15,0,TRUE,8:29,20,92,Jump Shot,70,Monique Billings makes jumper (Elizabeth Williams assists),2,3142255,2566081,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,29,2,2,2,317
469,4th Quarter,4,63,3,8,FALSE,8:15,8,92,Jump Shot,70,Bridget Carleton misses 24-foot three point jumper,0,3906972,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,15,2,2,2,318
476,4th Quarter,4,63,22,2,FALSE,8:07,8,95,Layup Shot,70,Monique Billings blocks Napheesa Collier 's 4-foot layup,0,3917450,3142255,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,07,2,2,2,322
479,4th Quarter,4,65,25,2,TRUE,8:02,8,125,Layup Shot Putback,70,Napheesa Collier makes two point shot,2,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,8,02,2,2,2,324
480,4th Quarter,4,65,25,9,FALSE,7:45,20,130,Floating Jump Shot,70,Odyssey Sims misses two point shot,0,2529047,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,7,45,2,2,2,325
482,4th Quarter,4,67,13,15,TRUE,7:31,8,92,Jump Shot,70,Natalie Achonwa makes 19-foot jumper (Bridget Carleton assists),2,2529203,3906972,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,7,31,2,2,2,327
493,4th Quarter,4,67,5,6,FALSE,6:46,8,92,Jump Shot,70,Kayla McBride misses 21-foot jumper,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,46,2,2,2,332
502,4th Quarter,4,69,28,3,TRUE,6:23,8,141,Cutting Layup Shot,70,Crystal Dangerfield makes 4-foot layup (Sylvia Fowles assists),2,4066585,766,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,23,2,2,2,337
505,4th Quarter,4,71,25,12,TRUE,6:02,8,131,Pullup Jump Shot,70,Crystal Dangerfield makes pullup jump shot,2,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,6,02,2,2,2,339
507,4th Quarter,4,71,16,12,FALSE,5:43,20,131,Pullup Jump Shot,70,Odyssey Sims misses 15-foot pullup jump shot,0,2529047,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,43,2,2,2,340
509,4th Quarter,4,71,8,21,FALSE,5:35,8,92,Jump Shot,70,Kayla McBride misses 27-foot three point jumper,0,2529205,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,35,2,2,2,342
511,4th Quarter,4,71,10,21,TRUE,5:15,20,92,Jump Shot,73,Crystal Bradford makes 25-foot three point jumper (Odyssey Sims assists),3,2591976,2529047,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,5,15,2,2,2,344
513,4th Quarter,4,73,26,10,TRUE,4:59,8,145,Driving Floating Bank Jump Shot,73,Crystal Dangerfield makes 10-foot two point shot,2,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,59,2,2,2,345
519,4th Quarter,4,74,-214748340,-214748365,TRUE,4:59,8,97,Free Throw - 1 of 1,73,Crystal Dangerfield makes free throw 1 of 1,1,4066585,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,59,2,2,2,349
520,4th Quarter,4,74,44,15,TRUE,4:46,20,92,Jump Shot,76,Aari McDonald makes 24-foot three point jumper (Courtney Williams assists),3,4066553,2987891,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,46,2,2,2,350
524,4th Quarter,4,77,4,13,TRUE,4:23,8,92,Jump Shot,76,Crystal Dangerfield makes 25-foot three point jumper (Sylvia Fowles assists),3,4066585,766,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,23,2,2,2,352
526,4th Quarter,4,77,10,5,FALSE,4:02,20,131,Pullup Jump Shot,76,Courtney Williams misses 16-foot pullup jump shot,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,4,02,2,2,2,353
528,4th Quarter,4,77,3,12,FALSE,3:44,8,92,Jump Shot,76,Bridget Carleton misses 25-foot three point jumper,0,3906972,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,44,2,2,2,355
531,4th Quarter,4,77,25,0,FALSE,3:37,20,110,Driving Layup Shot,76,Crystal Bradford misses driving layup,0,2591976,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,37,2,2,2,357
533,4th Quarter,4,79,17,12,TRUE,3:28,8,131,Pullup Jump Shot,76,Napheesa Collier makes 14-foot pullup jump shot (Kayla McBride assists),2,3917450,2529205,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,28,2,2,2,359
535,4th Quarter,4,79,7,3,FALSE,3:11,20,92,Jump Shot,76,Courtney Williams misses 18-foot jumper,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,3,11,2,2,2,360
551,4th Quarter,4,79,-214748340,-214748365,TRUE,2:29,20,100,Free Throw - 1 of 3,77,Courtney Williams makes free throw 1 of 3,1,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,29,2,2,2,369
552,4th Quarter,4,79,-214748340,-214748365,TRUE,2:29,20,101,Free Throw - 2 of 3,78,Courtney Williams makes free throw 2 of 3,1,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,29,2,2,2,370
553,4th Quarter,4,79,-214748340,-214748365,FALSE,2:29,20,102,Free Throw - 3 of 3,78,Courtney Williams misses free throw 3 of 3,0,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,29,2,2,2,371
557,4th Quarter,4,79,25,8,FALSE,2:04,8,120,Turnaround Hook Shot,78,Sylvia Fowles misses two point shot,0,766,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,2,04,2,2,2,374
559,4th Quarter,4,79,27,0,TRUE,1:51,20,128,Driving Finger Roll Layup,80,Courtney Williams makes two point shot,2,2987891,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,51,2,2,2,376
562,4th Quarter,4,80,-214748340,-214748365,TRUE,1:39,8,98,Free Throw - 1 of 2,80,Napheesa Collier makes free throw 1 of 2,1,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,39,2,2,2,378
563,4th Quarter,4,81,-214748340,-214748365,TRUE,1:39,8,99,Free Throw - 2 of 2,80,Napheesa Collier makes free throw 2 of 2,1,3917450,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,39,2,2,2,379
570,4th Quarter,4,81,26,-1,FALSE,1:09,20,95,Layup Shot,80,Aari McDonald misses layup,0,4066553,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,09,2,2,2,383
574,4th Quarter,4,82,-214748340,-214748365,TRUE,1:04,8,98,Free Throw - 1 of 2,80,Layshia Clarendon makes free throw 1 of 2,1,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,04,2,2,2,386
577,4th Quarter,4,83,-214748340,-214748365,TRUE,1:04,8,99,Free Throw - 2 of 2,80,Layshia Clarendon makes free throw 2 of 2,1,2490794,NA,401320609,20,Atlanta,Dream,ATL,Atlanta,8,Minnesota,Lynx,MIN,Minnesota,1,04,2,2,2,388
